trunkId, day1, day2, day3, day4, day5,
226,21,30,0,18,6,
321,4,0,7,0,0,
1332,59,56,63,51,55,
5978,57,0,0,0,0,
3625,53,64,52,45,50,
1157,2,0,0,0,0,
324,3,19,7,0,0,
396,10,0,5,7,2,
3236,10,0,16,4,10,
8185,12,5,55,7,3,
8545,7,9,6,4,0,
5721,11,0,4,0,0,
6250,11,0,16,3,0,
8269,51,5,4,4,31,
3776,25,25,24,3,33,
7191,9,0,16,0,0,
1879,6,0,0,0,0,
6531,8,10,0,0,12,
4200,7,0,0,0,0,
6627,7,0,37,0,11,
7558,3,0,0,0,0,
232,47,8,29,49,40,
6813,25,0,19,10,0,
8372,38,42,42,40,39,
4751,5,0,0,0,0,
2328,6,6,0,0,4,
46,8,0,3,0,6,
1475,4,0,0,0,0,
7799,3,0,2,0,0,
1997,2,8,3,0,0,
1961,3,5,6,0,15,
8223,49,34,45,46,39,
4532,21,18,0,8,7,
7328,5,3,0,0,0,
6781,3,0,0,0,0,
6684,2,2,0,5,0,
8339,2,0,0,0,0,
2122,58,6,5,6,58,
6577,2,0,0,0,0,
3695,2,0,10,15,0,
1776,17,0,7,7,5,
6053,6,0,0,0,0,
7950,5,0,8,0,0,
5164,2,0,0,0,0,
6780,4,0,8,0,0,
7796,3,0,2,3,0,
4832,6,25,12,0,0,
832,13,0,17,6,12,
3301,11,0,0,0,0,
5444,23,0,0,0,0,
1618,14,2,9,0,0,
6130,7,0,0,17,25,
3194,2,0,7,0,0,
2140,3,0,0,0,0,
6935,2,0,0,0,0,
6285,38,0,28,0,29,
6057,10,0,0,0,0,
2379,12,0,0,0,0,
7744,2,8,16,18,24,
4977,12,0,9,13,0,
3229,2,0,0,0,2,
7390,38,0,0,56,0,
426,39,0,7,0,0,
1358,19,14,0,0,33,
1024,2,2,0,0,0,
7858,22,16,19,0,0,
6580,4,19,0,6,21,
1592,15,9,12,0,11,
2761,7,2,0,0,0,
5288,6,0,0,0,0,
1198,5,0,0,0,0,
1647,2,0,0,0,4,
2333,2,37,17,17,30,
176,16,0,2,0,8,
1026,10,7,0,0,2,
2061,8,9,0,6,7,
5716,7,0,0,0,0,
7266,13,0,11,8,29,
7966,5,17,33,6,0,
1645,3,0,0,0,0,
