"_id",trunkId,loadedFor,startIteration,wtCost,generation,endIteration,key,isLeaf,totalBranches,time,maxCost,costProb,maxTime,timeProb
6089297724ac2d65e8da6a74,356,3,33,145,2,34,356-33,true,0,2,345,0.45039164490861616,2,0.3333333333333333
6089297724ac2d65e8da6a75,535,4,34,140,0,34,535-34,true,0,1,140,1,1,1
6089297724ac2d65e8da6a76,1755,2,32,313,0,34,1755-32,true,0,3,313,1,3,1
6089297724ac2d65e8da6a77,2762,4,34,72,0,34,2762-34,true,0,1,72,1,1,1
6089297724ac2d65e8da6a78,404,7,34,211,0,35,404-34,true,0,2,211,1,2,1
6089297724ac2d65e8da6a79,704,4,35,326,2,35,704-35,true,0,1,530,0.4351395730706076,2,0.5
6089297724ac2d65e8da6a7a,879,6,33,446,0,35,879-33,true,0,3,446,1,3,1
6089297724ac2d65e8da6a7b,832,7,34,74,1,35,832-34,true,0,2,340,0.821256038647343,3,0.6
6089297724ac2d65e8da6a7c,1385,8,35,288,0,35,1385-35,true,0,1,288,1,1,1
6089297724ac2d65e8da6a7d,1425,3,30,1794,0,35,1425-30,false,0,6,1794,1,6,1
6089297724ac2d65e8da6a7e,2589,3,34,189,0,35,2589-34,true,0,2,189,1,2,1
6089297724ac2d65e8da6a7f,668,5,33,187,0,35,668-33,true,0,3,187,1,3,1
6089297724ac2d65e8da6a80,1236,0,32,189,0,35,1236-32,true,0,4,189,1,4,1
6089297724ac2d65e8da6a81,2470,5,33,86,0,35,2470-33,true,0,3,86,1,3,1
6089297724ac2d65e8da6a82,2746,6,34,138,0,35,2746-34,true,0,2,138,1,2,1
6089297724ac2d65e8da6a83,150,6,35,85,0,35,150-35,true,0,1,85,1,1,1
6089297724ac2d65e8da6a84,555,5,34,139,2,35,555-34,true,0,2,181,0.3755186721991701,2,0.4
6089297724ac2d65e8da6a85,1190,6,35,323,1,35,1190-35,true,0,1,1894,0.8543076229138475,3,0.75
6089297724ac2d65e8da6a86,2183,2,31,221,0,35,2183-31,true,0,5,221,1,5,1
6089297724ac2d65e8da6a87,1254,2,35,192,0,35,1254-35,true,0,1,192,1,1,1
6089297724ac2d65e8da6a88,2341,2,35,233,1,35,2341-35,true,0,1,487,0.6763888888888889,2,0.6666666666666666
6089297724ac2d65e8da6a89,505,3,33,185,0,35,505-33,true,0,3,185,1,3,1
6089297724ac2d65e8da6a8a,2336,4,34,269,1,35,2336-34,true,0,2,491,0.6460526315789473,3,0.6
6089297724ac2d65e8da6a8b,104,3,35,106,0,35,104-35,true,0,1,106,1,1,1
6089297724ac2d65e8da6a8c,1524,4,35,87,0,35,1524-35,true,0,1,87,1,1,1
6089297724ac2d65e8da6a8d,1788,3,31,184,0,36,1788-31,false,0,6,184,1,6,1
6089297724ac2d65e8da6a8e,1915,3,31,2655,0,36,1915-31,false,0,6,2655,1,6,1
6089297724ac2d65e8da6a8f,631,9,32,1153,0,36,631-32,true,0,5,1153,1,5,1
6089297724ac2d65e8da6a90,2053,5,31,509,0,36,2053-31,true,0,6,509,1,6,1
6089297724ac2d65e8da6a91,748,6,36,671,0,36,748-36,true,0,1,671,1,1,1
6089297724ac2d65e8da6a92,2034,8,35,2276,0,36,2034-35,true,0,2,2276,1,2,1
6089297724ac2d65e8da6a93,1689,4,31,734,0,36,1689-31,false,0,6,734,1,6,1
6089297724ac2d65e8da6a94,2074,6,36,117,0,36,2074-36,true,0,1,117,1,1,1
6089297724ac2d65e8da6a95,1030,3,36,251,0,36,1030-36,true,0,1,251,1,1,1
6089297724ac2d65e8da6a96,1771,8,36,74,0,36,1771-36,true,0,1,74,1,1,1
6089297724ac2d65e8da6a97,2159,6,34,615,0,36,2159-34,true,0,3,615,1,3,1
6089297724ac2d65e8da6a98,1980,3,32,116,0,36,1980-32,true,0,5,116,1,5,1
6089297724ac2d65e8da6a99,2436,7,36,64,0,36,2436-36,true,0,1,64,1,1,1
6089297724ac2d65e8da6a9a,116,6,36,622,0,36,116-36,true,0,1,622,1,1,1
6089297724ac2d65e8da6a9b,2465,1,36,68,0,36,2465-36,true,0,1,68,1,1,1
6089297724ac2d65e8da6a9c,1430,2,33,242,0,36,1430-33,false,0,4,242,1,4,1
6089297724ac2d65e8da6a9d,1922,5,35,464,0,36,1922-35,true,0,2,464,1,2,1
6089297724ac2d65e8da6a9e,2334,6,36,133,0,36,2334-36,true,0,1,133,1,1,1
6089297724ac2d65e8da6a9f,2726,6,36,67,0,36,2726-36,false,0,1,67,1,1,1
6089297724ac2d65e8da6aa0,2914,4,34,124,0,36,2914-34,true,0,3,124,1,3,1
6089297724ac2d65e8da6aa1,1761,3,36,60,0,36,1761-36,true,0,1,60,1,1,1
6089297724ac2d65e8da6aa2,709,2,35,198,0,36,709-35,true,0,2,198,1,2,1
6089297724ac2d65e8da6aa3,1979,10,30,764,0,37,1979-30,false,0,8,764,1,8,1
6089297724ac2d65e8da6aa4,118,7,37,2824,1,37,118-37,false,0,1,2824,0.5154225223580945,6,0.8571428571428571
6089297724ac2d65e8da6aa5,2613,3,27,318,0,37,2613-27,true,0,11,318,1,11,1
6089297724ac2d65e8da6aa6,2600,4,29,1935,0,37,2600-29,true,0,9,1935,1,9,1
6089297724ac2d65e8da6aa7,1127,9,37,72,3,37,1127-37,true,0,1,685,0.49709724238026126,3,0.375
6089297724ac2d65e8da6aa8,1246,5,31,394,0,37,1246-31,false,0,7,394,1,7,1
