trunkId, day1, day2, day3, day4, day5,
754,0,0,6,0,3,
130,0,0,19,0,0,
1252,0,0,5,3,0,
620,0,0,6,0,0,
1023,0,0,57,0,0,
360,0,0,17,20,18,
2330,0,0,7,0,2,
1852,0,0,4,0,0,
1883,0,0,8,0,0,
646,0,0,7,0,0,
2646,0,0,7,8,5,
1801,0,0,4,0,9,
2823,0,0,14,0,0,
1411,0,0,7,7,0,
2830,0,0,7,9,4,
2381,0,0,3,0,0,
181,0,0,5,0,0,
2756,0,0,2,0,0,
2342,0,0,4,20,0,
402,0,0,3,4,9,
1935,0,0,2,0,0,
504,0,0,10,5,9,
2128,0,0,11,0,15,
2162,0,0,8,0,0,
2898,0,0,6,0,4,
2204,0,0,3,5,4,
2536,0,0,5,0,0,
2357,0,0,52,52,0,
1143,0,0,53,54,52,
1417,0,0,3,0,0,
761,0,0,7,0,17,
2007,0,0,3,0,0,
648,0,0,2,0,4,
1798,0,0,10,0,0,
814,0,0,3,0,0,
636,0,0,2,4,6,
1991,0,0,66,66,0,
2176,0,0,4,2,0,
142,0,0,3,0,0,
551,0,0,6,15,0,
1306,0,0,6,0,0,
1352,0,0,7,6,12,
2252,0,0,3,0,38,
1817,0,0,0,5,8,
2967,0,0,0,3,0,
481,0,0,0,7,0,
2934,0,0,0,7,0,
2810,0,0,0,4,0,
1188,0,0,0,94,57,
2517,0,0,0,7,6,
2583,0,0,0,27,0,
2674,0,0,0,6,0,
185,0,0,0,5,0,
1125,0,0,0,94,59,
2629,0,0,0,8,0,
1990,0,0,0,5,0,
1087,0,0,0,6,0,
2638,0,0,0,6,0,
1001,0,0,0,5,0,
2363,0,0,0,5,4,
824,0,0,0,63,0,
2114,0,0,0,32,0,
2587,0,0,0,3,9,
310,0,0,0,63,0,
2032,0,0,0,30,55,
2579,0,0,0,95,1,
2825,0,0,0,22,0,
179,0,0,0,6,5,
736,0,0,0,4,0,
666,0,0,0,7,6,
2181,0,0,0,21,0,
2696,0,0,0,2,0,
2803,0,0,0,2,0,
1344,0,0,0,13,11,
1046,0,0,0,68,0,
2437,0,0,0,15,19,
2622,0,0,0,40,16,
2253,0,0,0,15,2,
2324,0,0,0,6,0,
2101,0,0,0,11,14,
2551,0,0,0,16,0,
1276,0,0,0,8,5,
2903,0,0,0,8,10,
344,0,0,0,10,12,
26,0,0,0,6,0,
235,0,0,0,12,6,
2408,0,0,0,8,56,
898,0,0,0,6,0,
1687,0,0,0,2,0,
2508,0,0,0,10,0,
2096,0,0,0,5,0,
1434,0,0,0,61,34,
1843,0,0,0,4,0,
887,0,0,0,15,0,
1528,0,0,0,10,0,
2927,0,0,0,9,0,
4543,0,0,0,22,22,
4683,0,0,0,9,0,
2244,0,0,0,5,0,
2353,0,0,0,25,0,
339,0,0,0,3,0,
2239,0,0,0,4,0,
1043,0,0,0,11,0,
1694,0,0,0,17,0,
1355,0,0,0,12,24,
2310,0,0,0,6,5,
467,0,0,0,11,8,
4781,0,0,0,14,2,
332,0,0,0,2,0,
1072,0,0,0,26,3,
2161,0,0,0,26,0,
1693,0,0,0,21,0,
32,0,0,0,3,0,
925,0,0,0,3,3,
2155,0,0,0,7,4,
1390,0,0,0,4,0,
2468,0,0,0,2,0,
1009,0,0,0,6,0,
31,0,0,0,5,9,
730,0,0,0,5,3,
1890,0,0,0,7,0,
1545,0,0,0,6,0,
109,0,0,0,7,0,
1872,0,0,0,6,0,
2071,0,0,0,8,0,
2558,0,0,0,19,0,
2936,0,0,0,13,0,
1053,0,0,0,2,0,
869,0,0,0,5,0,
4383,0,0,0,4,0,
1921,0,0,0,4,0,
2213,0,0,0,4,0,
2280,0,0,0,5,0,
1168,0,0,0,4,0,
3701,0,0,0,14,0,
2919,0,0,0,17,2,
685,0,0,0,3,0,
2524,0,0,0,7,4,
786,0,0,0,7,4,
2563,0,0,0,2,0,
137,0,0,0,8,9,
2140,0,0,0,3,0,
1927,0,0,0,3,0,
94,0,0,0,11,0,
2505,0,0,0,3,0,
330,0,0,0,4,0,
1498,0,0,0,4,5,
2392,0,0,0,5,0,
348,0,0,0,2,0,
2167,0,0,0,17,13,
1959,0,0,0,4,0,
2497,0,0,0,2,0,
812,0,0,0,2,5,
2530,0,0,0,5,2,
491,0,0,0,51,53,
1679,0,0,0,5,5,
783,0,0,0,7,0,
1790,0,0,0,3,3,
61,0,0,0,9,0,
1908,0,0,0,3,0,
2933,0,0,0,6,0,
1209,0,0,0,4,2,
2632,0,0,0,2,41,
1789,0,0,0,8,3,
153,0,0,0,2,0,
727,0,0,0,5,0,
2094,0,0,0,5,3,
3279,0,0,0,2,0,
655,0,0,0,5,0,
852,0,0,0,3,3,
911,0,0,0,4,0,
2841,0,0,0,2,0,
755,0,0,0,0,3,
1308,0,0,0,0,42,
25,0,0,0,0,7,
1387,0,0,0,0,17,
2472,0,0,0,0,2,
361,0,0,0,0,5,
2900,0,0,0,0,2,
2379,0,0,0,0,16,
677,0,0,0,0,9,
607,0,0,0,0,12,
2715,0,0,0,0,9,
803,0,0,0,0,14,
1481,0,0,0,0,10,
1274,0,0,0,0,3,
1811,0,0,0,0,4,
2225,0,0,0,0,3,
598,0,0,0,0,8,
2279,0,0,0,0,6,
432,0,0,0,0,3,
226,0,0,0,0,4,
212,0,0,0,0,7,
1260,0,0,0,0,3,
2299,0,0,0,0,5,
868,0,0,0,0,11,
2932,0,0,0,0,2,
2565,0,0,0,0,2,
282,0,0,0,0,8,
1967,0,0,0,0,3,
499,0,0,0,0,11,
1512,0,0,0,0,3,
2620,0,0,0,0,4,
1885,0,0,0,0,23,
1954,0,0,0,0,2,
806,0,0,0,0,2,
1028,0,0,0,0,23,
2211,0,0,0,0,17,
1282,0,0,0,0,4,
606,0,0,0,0,8,
2937,0,0,0,0,2,
1681,0,0,0,0,5,
1493,0,0,0,0,2,
2367,0,0,0,0,3,
1663,0,0,0,0,3,
1809,0,0,0,0,8,
679,0,0,0,0,2,
2916,0,0,0,0,5,
1151,0,0,0,0,2,
4851,0,0,0,0,2,
678,0,0,0,0,2,
2786,0,0,0,0,5,
33,0,0,0,0,5,
2154,0,0,0,0,3,
288,0,0,0,0,8,
624,0,0,0,0,9,
225,0,0,0,0,6,
2867,0,0,0,0,23,
2285,0,0,0,0,24,
2624,0,0,0,0,5,
2785,0,0,0,0,8,
716,0,0,0,0,3,
1619,0,0,0,0,9,
1245,0,0,0,0,21,
73,0,0,0,0,7,
1334,0,0,0,0,5,
2553,0,0,0,0,62,
430,0,0,0,0,9,
2218,0,0,0,0,5,
2242,0,0,0,0,2,
2233,0,0,0,0,4,
