"_id",trunkId,loadedFor,startIteration,wtCost,generation,endIteration,key,isLeaf,totalBranches,time,maxCost,costProb,maxTime,timeProb
608935684461b40390b5bc18,7470,4,30,169,0,34,7470-30,false,0,5,169,1,5,1
608935684461b40390b5bc19,1593,4,34,71,0,34,1593-34,true,0,1,71,1,1,1
608935684461b40390b5bc1a,665,7,34,211,1,34,665-34,true,0,1,211,0.5749318801089919,3,0.75
608935684461b40390b5bc1b,5885,8,34,116,1,34,5885-34,true,0,1,622,0.8428184281842819,1,0.5
608935684461b40390b5bc1c,1944,2,32,425,0,34,1944-32,false,0,3,425,1,3,1
608935684461b40390b5bc1d,7840,5,34,148,0,34,7840-34,true,0,1,148,1,1,1
608935684461b40390b5bc1e,8457,3,30,228,1,34,8457-30,true,0,5,228,0.608,5,0.8333333333333334
608935684461b40390b5bc1f,7331,5,34,111,0,34,7331-34,true,0,1,111,1,1,1
608935684461b40390b5bc20,8589,3,32,120,0,34,8589-32,false,0,3,120,1,3,1
608935684461b40390b5bc21,8434,3,34,61,0,34,8434-34,true,0,1,61,1,1,1
608935684461b40390b5bc22,3488,4,34,296,0,34,3488-34,false,0,1,296,1,1,1
608935684461b40390b5bc23,992,3,32,126,0,34,992-32,true,0,3,126,1,3,1
608935684461b40390b5bc24,7228,2,31,176,0,34,7228-31,true,0,4,176,1,4,1
608935684461b40390b5bc25,8147,5,33,84,0,34,8147-33,true,0,2,84,1,2,1
608935684461b40390b5bc26,5149,2,34,78,0,34,5149-34,false,0,1,78,1,1,1
608935684461b40390b5bc27,964,4,34,81,0,34,964-34,false,0,1,81,1,1,1
608935684461b40390b5bc28,6378,5,34,82,0,34,6378-34,true,0,1,82,1,1,1
608935684461b40390b5bc29,4571,2,32,165,0,34,4571-32,true,0,3,165,1,3,1
608935684461b40390b5bc2a,1069,3,34,80,0,34,1069-34,true,0,1,80,1,1,1
608935684461b40390b5bc2b,3369,2,34,160,0,34,3369-34,true,0,1,160,1,1,1
608935684461b40390b5bc2c,5140,2,30,791,0,35,5140-30,true,0,6,791,1,6,1
608935684461b40390b5bc2d,2896,4,31,3248,0,35,2896-31,true,0,5,3248,1,5,1
608935684461b40390b5bc2e,8463,10,34,242,1,35,8463-34,true,0,2,297,0.5510204081632653,2,0.5
