trunkId, iteration, wTCost, branchesCount, splits, costOfThisIterOnly, loadedFor, avgK
604,436,0,2,0,0,267,1
1487,436,0,4,0,0,267,1
1382,436,0,2,0,0,267,1
1400,436,0,2,0,0,267,1
1463,436,0,2,0,0,267,1
1508,436,0,3,0,0,267,1
1534,436,0,4,0,0,267,1
1542,436,0,2,0,0,267,1
1554,436,0,2,0,0,267,1
1561,436,0,2,0,0,267,1
1613,436,0,2,0,0,267,1
1624,436,0,4,0,0,267,1
1644,436,0,4,0,0,267,1
1696,436,0,2,0,0,267,1
1707,436,0,3,1,0,267,1.5
1714,436,0,2,0,0,267,1
1716,436,0,2,0,0,267,1
1718,436,0,3,0,0,267,1
0,436,27784,5,0,107,215,1
2374,436,0,2,0,0,147,1
2383,436,0,2,0,0,147,1
2386,436,0,2,0,0,147,1
2414,436,0,4,0,0,147,1
2429,436,0,10,1,0,147,1.11111111111111
2511,436,0,13,2,0,147,1.18181818181818
2559,436,0,2,0,0,147,1
2610,436,0,5,2,0,147,1.66666666666667
2672,436,0,2,0,0,147,1
2674,436,0,3,1,0,147,1.5
2676,436,0,4,0,0,147,1
2701,436,0,3,1,0,147,1.5
2711,436,0,2,0,0,147,1
835,436,0,19,3,0,146,1.1875
2741,436,0,2,0,0,147,1
2783,436,0,2,0,0,147,1
2808,436,0,3,0,0,147,1
2814,436,0,2,0,0,147,1
2816,436,0,2,0,0,147,1
2835,436,0,3,0,0,147,1
2896,436,0,2,0,0,147,1
725,436,0,3,1,0,146,1.5
810,436,0,2,0,0,146,1
821,436,0,2,0,0,146,1
848,436,0,5,0,0,146,1
910,436,0,2,0,0,146,1
981,436,0,3,1,0,146,1.5
1125,436,18291,12,1,149,146,1.09090909090909
1034,436,0,2,0,0,146,1
1040,436,0,2,0,0,146,1
1097,436,0,4,0,0,146,1
1137,436,0,2,0,0,146,1
1148,436,0,2,0,0,146,1
1172,436,0,2,0,0,146,1
1174,436,0,6,0,0,146,1
1188,436,7156,4,0,78,146,1
1211,436,0,2,0,0,146,1
1213,436,0,7,1,0,146,1.16666666666667
2393,436,1024,6,0,35,33,1
1342,436,963,11,1,27,31,1.1
1979,436,1722,6,0,85,31,1
2420,436,15716,23,2,519,31,1.0952380952381
404,436,519,2,0,34,30,1
559,436,1791,3,0,46,30,1
1640,436,645,6,0,26,30,1
2306,436,3614,14,1,189,30,1.07692307692308
437,436,1720,3,0,0,29,1
36,436,3572,6,1,54,29,1.2
885,436,563,6,0,22,29,1
2032,436,4684,11,0,138,27,1
1605,436,214,5,0,5,29,1
1917,436,12564,19,2,232,29,1.11764705882353
380,436,375,2,0,0,28,1
1919,436,2065,3,0,46,27,1
292,436,2291,14,2,138,27,1.16666666666667
1434,436,4188,32,4,195,26,1.14285714285714
753,436,1429,8,2,19,27,1.33333333333333
1373,436,3494,14,1,60,27,1.07692307692308
1245,436,1037,2,0,65,27,1
1860,436,386,4,0,4,27,1
2489,436,839,4,0,44,23,1
1308,436,2005,9,1,71,26,1.125
375,436,2340,6,1,55,22,1.2
1127,436,716,10,1,93,24,1.11111111111111
279,436,479,2,0,18,26,1
328,436,370,2,0,26,26,1
809,436,505,2,0,8,26,1
1045,436,1166,7,0,53,26,1
1226,436,186,3,0,8,26,1
1246,436,1089,11,1,44,25,1.1
1705,436,845,4,1,47,26,1.33333333333333
469,436,1021,8,0,30,22,1
2059,436,1393,5,0,58,26,1
2240,436,420,2,0,9,26,1
115,436,3158,14,2,117,25,1.16666666666667
2214,436,533,9,1,5,25,1.125
803,436,642,2,0,0,25,1
1143,436,2302,9,1,137,25,1.125
1443,436,5914,2,0,57,25,1
1596,436,1464,2,0,83,25,1
2034,436,3184,2,0,92,25,1
2106,436,3097,9,1,122,25,1.125
2123,436,797,4,1,5,25,1.33333333333333
2335,436,1003,6,0,32,25,1
2657,436,382,3,0,5,25,1
2679,436,448,2,0,17,25,1
2795,436,352,3,0,0,25,1
2408,436,4635,14,2,122,23,1.16666666666667
1387,436,402,2,0,5,24,1
1771,436,411,5,0,32,24,1
1939,436,0,2,0,0,24,1
664,436,3162,11,0,15,23,1
81,436,1102,8,0,68,23,1
401,436,668,3,0,111,23,1
1170,436,1020,7,0,97,23,1
1366,436,1093,2,0,51,23,1
1689,436,183,3,0,0,23,1
1897,436,877,2,0,49,23,1
2135,436,1345,5,0,139,23,1
2632,436,487,3,0,46,14,1
1909,436,785,9,1,25,18,1.125
363,436,650,2,0,19,22,1
702,436,209,2,0,9,22,1
1189,436,388,6,0,4,13,1
1268,436,364,5,0,58,16,1
1431,436,1190,5,0,43,21,1
1486,436,355,2,0,11,22,1
2811,436,1765,20,2,115,22,1.11111111111111
625,436,1010,4,0,44,21,1
841,436,1002,3,1,35,21,1.5
1313,436,255,3,0,15,21,1
1828,436,1683,18,1,23,21,1.05882352941176
2223,436,244,4,0,4,17,1
2252,436,1030,3,0,54,21,1
497,436,0,4,0,0,21,1
2914,436,2667,8,0,62,21,1
1355,436,2212,5,0,70,20,1
2273,436,747,4,1,62,20,1.33333333333333
2528,436,473,2,0,24,20,1
2546,436,994,2,0,17,20,1
2613,436,626,2,0,36,20,1
2644,436,2297,3,0,57,20,1
647,436,458,2,0,16,19,1
2243,436,624,2,0,41,19,1
2365,436,394,2,0,31,19,1
684,436,1266,8,1,151,17,1.14285714285714
2288,436,382,2,0,23,17,1
344,436,349,2,0,46,15,1
728,436,278,6,0,25,15,1
798,436,524,2,0,21,15,1
379,436,485,5,0,29,14,1
1338,436,62,3,0,6,14,1
2291,436,162,2,0,0,14,1
565,436,555,5,1,78,5,1.25
1026,436,178,5,0,0,13,1
2723,436,164,2,0,0,13,1
865,436,321,2,0,34,12,1
143,436,315,3,0,18,11,1
979,436,1784,7,0,0,11,1
1410,436,156,2,0,0,11,1
2245,436,150,2,0,11,11,1
2307,436,411,8,1,79,11,1.14285714285714
2823,436,491,2,0,39,11,1
991,436,225,6,0,0,10,1
2526,436,186,2,0,5,10,1
508,436,605,23,1,169,8,1.04545454545455
2210,436,362,2,0,5,9,1
78,436,206,2,0,0,8,1
1068,436,531,5,0,362,8,1
1386,436,187,2,0,0,8,1
2107,436,439,5,0,10,8,1
2730,436,213,2,0,17,8,1
1,436,31,4,0,0,7,1
97,436,175,6,1,30,7,1.2
1481,436,39,3,0,2,2,1
672,436,57,10,0,22,7,1
730,436,0,5,0,0,7,1
1054,436,218,16,2,24,7,1.14285714285714
99,436,211,5,1,43,6,1.25
1673,436,4,4,0,0,7,1
1908,436,100,2,0,0,7,1
2457,436,872,5,0,387,7,1
280,436,54,4,0,0,6,1
2351,436,0,2,0,0,2,1
867,436,176,8,1,13,6,1.14285714285714
494,436,163,13,3,16,5,1.3
2635,436,42,2,0,0,6,1
31,436,27,5,0,7,5,1
4781,436,0,6,0,0,5,1
925,436,41,7,2,0,2,1.4
1354,436,229,6,0,69,5,1
1552,436,182,11,1,72,2,1.1
1859,436,169,7,0,10,5,1
342,436,14,3,0,0,4,1
726,436,17,14,0,13,4,1
1161,436,311,5,0,49,4,1
135,436,28,3,0,14,4,1
1084,436,40,2,0,17,3,1
532,436,172,4,1,49,3,1.33333333333333
535,436,178,3,0,75,3,1
552,436,93,4,0,31,3,1
709,436,203,3,0,0,3,1
1151,436,4,8,0,0,3,1
1483,436,4,2,0,0,3,1
2174,436,206,3,0,194,3,1
2435,436,45,2,0,32,3,1
2310,436,41,10,1,31,2,1.11111111111111
2803,436,51,5,0,16,3,1
58,436,81,9,2,19,1,1.28571428571429
125,436,46,2,0,13,2,1
1814,436,120,7,0,44,2,1
597,436,0,3,0,0,2,1
744,436,0,2,0,0,2,1
747,436,36,2,0,10,2,1
1379,436,0,2,0,0,2,1
1837,436,229,8,1,58,2,1.14285714285714
2054,436,0,2,0,0,2,1
2558,436,0,4,0,0,2,1
2894,436,128,3,0,44,2,1
2915,436,57,7,0,27,2,1
1952,436,76,3,0,76,1,1
172,436,26,6,0,26,1,1
1725,436,28,4,0,28,1,1
1934,436,21,4,0,21,1,1
2330,436,31,2,0,0,1,1
2445,436,0,4,0,0,1,1
2655,436,19,2,0,16,1,1
2805,436,69,2,0,69,1,1
2807,436,28,3,0,8,1,1
1781,437,0,3,1,0,437,1.5
1869,437,0,2,0,0,437,1
1907,437,0,2,0,0,437,1
2026,437,0,2,0,0,437,1
2028,437,0,5,0,0,437,1
2067,437,0,2,0,0,437,1
2079,437,0,3,0,0,437,1
2113,437,0,2,0,0,437,1
2178,437,0,2,0,0,437,1
2227,437,0,3,0,0,437,1
2247,437,0,3,0,0,437,1
2255,437,0,5,0,0,437,1
2345,437,0,2,0,0,437,1
1452,437,0,44,4,0,268,1.1
1394,437,0,6,1,0,268,1.2
75,437,0,2,0,0,268,1
205,437,0,3,0,0,268,1
206,437,0,2,0,0,268,1
223,437,0,2,0,0,268,1
241,437,0,3,1,0,268,1.5
268,437,0,4,0,0,268,1
1351,437,0,11,1,0,268,1.1
464,437,0,5,1,0,268,1.25
500,437,0,2,0,0,268,1
510,437,0,2,0,0,268,1
581,437,0,4,1,0,268,1.33333333333333
590,437,0,3,0,0,268,1
604,437,0,2,0,0,268,1
1487,437,0,4,0,0,268,1
1382,437,0,2,0,0,268,1
1400,437,0,2,0,0,268,1
1463,437,0,2,0,0,268,1
1508,437,0,3,0,0,268,1
1534,437,0,4,0,0,268,1
1542,437,0,2,0,0,268,1
1554,437,0,2,0,0,268,1
1561,437,0,2,0,0,268,1
1613,437,0,2,0,0,268,1
1624,437,0,4,0,0,268,1
1644,437,0,4,0,0,268,1
1696,437,0,2,0,0,268,1
1707,437,0,3,1,0,268,1.5
1714,437,0,2,0,0,268,1
1716,437,0,2,0,0,268,1
1718,437,0,3,0,0,268,1
0,437,27905,5,0,121,216,1
2374,437,0,2,0,0,148,1
2383,437,0,2,0,0,148,1
2386,437,0,2,0,0,148,1
2414,437,0,4,0,0,148,1
2429,437,0,10,1,0,148,1.11111111111111
2511,437,0,13,2,0,148,1.18181818181818
2559,437,0,2,0,0,148,1
2610,437,0,5,2,0,148,1.66666666666667
2672,437,0,2,0,0,148,1
2674,437,0,3,1,0,148,1.5
2676,437,0,4,0,0,148,1
2701,437,0,3,1,0,148,1.5
2711,437,0,2,0,0,148,1
835,437,0,19,3,0,147,1.1875
2741,437,0,2,0,0,148,1
2783,437,0,2,0,0,148,1
2808,437,0,3,0,0,148,1
2814,437,0,2,0,0,148,1
2816,437,0,2,0,0,148,1
2835,437,0,3,0,0,148,1
2896,437,0,2,0,0,148,1
725,437,0,3,1,0,147,1.5
810,437,0,2,0,0,147,1
821,437,0,2,0,0,147,1
848,437,0,5,0,0,147,1
910,437,0,2,0,0,147,1
981,437,0,3,1,0,147,1.5
1125,437,18494,12,1,203,147,1.09090909090909
1034,437,0,2,0,0,147,1
1040,437,0,2,0,0,147,1
1097,437,0,4,0,0,147,1
1137,437,0,2,0,0,147,1
1148,437,0,2,0,0,147,1
1172,437,0,2,0,0,147,1
1174,437,0,6,0,0,147,1
1188,437,7213,4,0,57,147,1
1211,437,0,2,0,0,147,1
1213,437,0,7,1,0,147,1.16666666666667
2393,437,1049,6,0,25,34,1
1342,437,1002,11,1,39,32,1.1
1979,437,1845,6,0,123,32,1
2420,437,16414,23,2,698,32,1.0952380952381
404,437,559,2,0,40,31,1
559,437,1850,3,0,59,31,1
1640,437,673,6,0,28,31,1
2306,437,3837,14,1,223,31,1.07692307692308
437,437,1720,3,0,0,30,1
36,437,3656,6,1,84,30,1.2
885,437,571,6,0,8,30,1
2032,437,4867,11,0,183,28,1
1605,437,219,5,0,5,30,1
1917,437,13206,19,2,642,30,1.11764705882353
380,437,375,2,0,0,29,1
1919,437,2111,3,0,46,28,1
292,437,2405,14,2,114,28,1.16666666666667
1434,437,4396,32,4,208,27,1.14285714285714
753,437,1465,8,2,36,28,1.33333333333333
1373,437,3605,14,1,111,28,1.07692307692308
1245,437,1085,2,0,48,28,1
1860,437,390,4,0,4,28,1
2489,437,870,4,0,31,24,1
1308,437,2019,9,1,14,27,1.125
2704,437,599,2,0,7,28,1
1127,437,803,10,1,87,25,1.11111111111111
279,437,490,2,0,11,27,1
328,437,396,2,0,26,27,1
809,437,513,2,0,8,27,1
1045,437,1219,7,0,53,27,1
1226,437,194,3,0,8,27,1
1246,437,1158,11,1,69,26,1.1
1705,437,895,4,1,50,27,1.33333333333333
469,437,1073,8,0,52,23,1
2059,437,1412,5,0,19,27,1
2240,437,423,2,0,3,27,1
115,437,3041,13,2,120,26,1.18181818181818
2214,437,540,9,1,7,26,1.125
803,437,656,2,0,14,26,1
1143,437,2373,9,1,71,26,1.125
1443,437,5976,2,0,62,26,1
1596,437,1600,2,0,136,26,1
2034,437,3419,2,0,235,26,1
2106,437,3163,9,1,66,26,1.125
2123,437,804,4,1,7,26,1.33333333333333
2335,437,1033,6,0,30,26,1
2657,437,445,3,0,63,26,1
2679,437,448,2,0,0,26,1
2795,437,352,3,0,0,26,1
2408,437,4769,14,2,134,24,1.16666666666667
1387,437,414,2,0,12,25,1
1771,437,442,5,0,31,25,1
1939,437,0,2,0,0,25,1
664,437,3203,11,0,41,24,1
81,437,1126,8,0,24,24,1
401,437,679,3,0,11,24,1
1170,437,1045,7,0,25,24,1
1366,437,1096,2,0,3,24,1
1689,437,187,3,0,4,24,1
1897,437,939,2,0,62,24,1
2135,437,1390,5,0,45,24,1
2632,437,506,3,0,19,15,1
1909,437,812,9,1,27,19,1.125
363,437,666,2,0,16,23,1
375,437,1588,3,1,34,23,1.5
702,437,214,2,0,5,23,1
1189,437,396,6,0,8,14,1
1268,437,459,5,0,95,17,1
1431,437,1200,5,0,10,22,1
1486,437,369,2,0,14,23,1
2811,437,1891,20,2,126,23,1.11111111111111
625,437,1049,4,0,39,22,1
841,437,1067,3,1,65,22,1.5
1313,437,380,3,0,125,22,1
1828,437,1766,18,1,83,22,1.05882352941176
2223,437,255,4,0,11,18,1
2252,437,1054,3,0,24,22,1
497,437,0,4,0,0,22,1
2914,437,2816,8,0,149,22,1
1355,437,2473,5,0,261,21,1
2273,437,800,4,1,53,21,1.33333333333333
2528,437,500,2,0,27,21,1
2546,437,1056,2,0,62,21,1
2613,437,656,2,0,30,21,1
2644,437,2382,3,0,85,21,1
647,437,486,2,0,28,20,1
2243,437,665,2,0,41,20,1
2365,437,432,2,0,38,20,1
684,437,1449,8,1,183,18,1.14285714285714
2288,437,387,2,0,5,18,1
344,437,377,2,0,28,16,1
728,437,294,6,0,16,16,1
798,437,595,2,0,71,16,1
379,437,502,5,0,17,15,1
1338,437,62,3,0,0,15,1
2291,437,166,2,0,4,15,1
169,437,374,4,1,25,14,1.33333333333333
1026,437,178,5,0,0,14,1
2723,437,164,2,0,0,14,1
865,437,326,2,0,5,13,1
143,437,351,3,0,36,12,1
979,437,2690,7,0,906,12,1
1410,437,156,2,0,0,12,1
2245,437,168,2,0,18,12,1
2307,437,428,8,1,17,12,1.14285714285714
2823,437,544,2,0,53,12,1
991,437,225,6,0,0,11,1
2526,437,191,2,0,5,11,1
508,437,692,18,1,90,9,1.05882352941176
2210,437,399,2,0,37,10,1
78,437,206,2,0,0,9,1
2107,437,570,5,0,131,9,1
2730,437,270,2,0,57,9,1
1,437,36,4,0,5,8,1
97,437,210,4,0,35,8,1
672,437,61,12,1,4,8,1.09090909090909
730,437,0,5,0,0,8,1
1054,437,319,9,1,124,8,1.125
99,437,236,5,1,25,7,1.25
1673,437,32,4,0,28,8,1
1908,437,110,2,0,10,8,1
2457,437,930,5,0,58,8,1
2351,437,0,2,0,0,3,1
867,437,176,8,1,0,7,1.14285714285714
494,437,126,6,0,16,6,1
2635,437,42,2,0,0,7,1
31,437,30,5,0,3,6,1
4781,437,0,6,0,0,6,1
925,437,41,4,1,0,3,1.33333333333333
1354,437,253,6,0,24,6,1
1829,437,120,5,0,27,6,1
726,437,13,5,0,0,5,1
1130,437,87,3,0,41,5,1
1161,437,332,6,1,21,5,1.2
1168,437,114,2,0,72,5,1
2595,437,85,4,1,51,5,1.33333333333333
2853,437,91,2,0,34,5,1
532,437,194,4,1,22,4,1.33333333333333
535,437,226,3,0,48,4,1
552,437,97,4,0,4,4,1
1066,437,273,11,1,231,4,1.1
1190,437,219,6,1,88,4,1.2
411,437,198,18,0,14,3,1
2435,437,45,2,0,0,4,1
2310,437,72,10,1,31,3,1.11111111111111
1814,437,164,5,0,44,3,1
747,437,79,2,0,43,3,1
948,437,113,12,1,75,3,1.09090909090909
1379,437,0,2,0,0,3,1
1853,437,0,5,0,0,3,1
1891,437,254,4,1,25,3,1.33333333333333
2054,437,0,2,0,0,3,1
2558,437,0,4,0,0,3,1
2894,437,171,3,0,43,3,1
2915,437,16,3,0,0,3,1
172,437,106,11,1,80,2,1.1
1461,437,109,2,0,75,2,1
1725,437,56,4,0,28,2,1
1934,437,98,5,1,77,2,1.25
2330,437,31,4,0,0,2,1
2655,437,37,2,0,18,2,1
2687,437,48,2,0,48,2,1
2807,437,33,3,0,5,2,1
489,437,260,4,0,260,1,1
922,437,16,8,1,16,1,1.14285714285714
1165,437,121,3,0,84,1,1
1801,437,27,4,0,23,1,1
1831,437,27,4,0,0,1,1
2481,437,30,3,0,0,1,1
1781,438,0,3,1,0,438,1.5
1869,438,0,2,0,0,438,1
1907,438,0,2,0,0,438,1
2026,438,0,2,0,0,438,1
2028,438,0,5,0,0,438,1
2067,438,0,2,0,0,438,1
2079,438,0,3,0,0,438,1
2113,438,0,2,0,0,438,1
2178,438,0,2,0,0,438,1
2227,438,0,3,0,0,438,1
2247,438,0,3,0,0,438,1
2255,438,0,5,0,0,438,1
2345,438,0,2,0,0,438,1
1452,438,0,44,4,0,269,1.1
1394,438,0,6,1,0,269,1.2
75,438,0,2,0,0,269,1
205,438,0,3,0,0,269,1
206,438,0,2,0,0,269,1
223,438,0,2,0,0,269,1
241,438,0,3,1,0,269,1.5
268,438,0,4,0,0,269,1
1351,438,0,11,1,0,269,1.1
464,438,0,5,1,0,269,1.25
500,438,0,2,0,0,269,1
510,438,0,2,0,0,269,1
581,438,0,4,1,0,269,1.33333333333333
590,438,0,3,0,0,269,1
604,438,0,2,0,0,269,1
1487,438,0,4,0,0,269,1
1382,438,0,2,0,0,269,1
1400,438,0,2,0,0,269,1
1463,438,0,2,0,0,269,1
1508,438,0,3,0,0,269,1
1534,438,0,4,0,0,269,1
1542,438,0,2,0,0,269,1
1554,438,0,2,0,0,269,1
1561,438,0,2,0,0,269,1
1613,438,0,2,0,0,269,1
1624,438,0,4,0,0,269,1
1644,438,0,4,0,0,269,1
1696,438,0,2,0,0,269,1
1707,438,0,3,1,0,269,1.5
1714,438,0,2,0,0,269,1
1716,438,0,2,0,0,269,1
1718,438,0,3,0,0,269,1
0,438,28026,5,0,121,217,1
2374,438,0,2,0,0,149,1
2383,438,0,2,0,0,149,1
2386,438,0,2,0,0,149,1
2414,438,0,4,0,0,149,1
2429,438,0,10,1,0,149,1.11111111111111
2511,438,0,13,2,0,149,1.18181818181818
2559,438,0,2,0,0,149,1
2610,438,0,5,2,0,149,1.66666666666667
2672,438,0,2,0,0,149,1
2674,438,0,3,1,0,149,1.5
2676,438,0,4,0,0,149,1
2701,438,0,3,1,0,149,1.5
2711,438,0,2,0,0,149,1
835,438,0,19,3,0,148,1.1875
2741,438,0,2,0,0,149,1
2783,438,0,2,0,0,149,1
2808,438,0,3,0,0,149,1
2814,438,0,2,0,0,149,1
2816,438,0,2,0,0,149,1
2835,438,0,3,0,0,149,1
2896,438,0,2,0,0,149,1
725,438,0,3,1,0,148,1.5
810,438,0,2,0,0,148,1
821,438,0,2,0,0,148,1
848,438,0,5,0,0,148,1
910,438,0,2,0,0,148,1
981,438,0,3,1,0,148,1.5
1125,438,18674,12,1,180,148,1.09090909090909
1034,438,0,2,0,0,148,1
1040,438,0,2,0,0,148,1
1097,438,0,4,0,0,148,1
1137,438,0,2,0,0,148,1
1148,438,0,2,0,0,148,1
1172,438,0,2,0,0,148,1
1174,438,0,6,0,0,148,1
1188,438,7263,4,0,50,148,1
1211,438,0,2,0,0,148,1
1213,438,0,7,1,0,148,1.16666666666667
2393,438,1080,6,0,31,35,1
1342,438,1040,11,1,38,33,1.1
1979,438,1946,6,0,101,33,1
2420,438,16970,23,2,556,33,1.0952380952381
404,438,588,2,0,29,32,1
559,438,1952,3,0,102,32,1
1640,438,698,6,0,25,32,1
2306,438,4135,14,1,298,32,1.07692307692308
437,438,1720,3,0,0,31,1
36,438,3888,6,1,232,31,1.2
885,438,595,6,0,24,31,1
2032,438,5061,11,0,194,29,1
1605,438,230,5,0,11,31,1
1917,438,13403,19,2,197,31,1.11764705882353
380,438,375,2,0,0,30,1
1919,438,2117,3,0,6,29,1
292,438,2561,14,2,156,29,1.16666666666667
1434,438,3672,25,2,65,28,1.08695652173913
753,438,1532,8,2,67,29,1.33333333333333
1373,438,3708,14,1,103,29,1.07692307692308
1860,438,398,4,0,8,29,1
2489,438,913,4,0,43,25,1
1308,438,2065,9,1,46,28,1.125
2704,438,621,2,0,22,29,1
1127,438,861,10,1,58,26,1.11111111111111
279,438,525,2,0,35,28,1
328,438,401,2,0,5,28,1
809,438,519,2,0,6,28,1
1045,438,1260,7,0,41,28,1
1226,438,202,3,0,8,28,1
1246,438,1222,11,1,64,27,1.1
1705,438,921,4,1,26,28,1.33333333333333
469,438,1094,8,0,21,24,1
2059,438,1425,5,0,13,28,1
2240,438,441,2,0,18,28,1
2283,438,531,7,0,34,28,1
115,438,3207,13,2,166,27,1.18181818181818
2214,438,545,9,1,5,27,1.125
1143,438,2448,9,1,75,27,1.125
1443,438,6140,2,0,164,27,1
1596,438,1663,2,0,63,27,1
2034,438,3561,2,0,142,27,1
2106,438,3225,9,1,62,27,1.125
2123,438,576,3,0,5,27,1
2335,438,1054,6,0,21,27,1
2657,438,482,3,0,37,27,1
2679,438,457,2,0,9,27,1
2795,438,352,3,0,0,27,1
2408,438,4912,14,2,143,25,1.16666666666667
1387,438,458,2,0,44,26,1
1771,438,474,5,0,32,26,1
1939,438,0,2,0,0,26,1
664,438,3334,11,0,131,25,1
81,438,1196,8,0,70,25,1
401,438,708,3,0,29,25,1
1170,438,1093,7,0,48,25,1
1366,438,1138,2,0,42,25,1
1689,438,187,3,0,0,25,1
1897,438,988,2,0,49,25,1
2135,438,1459,5,0,69,25,1
2632,438,519,3,0,13,16,1
1909,438,839,9,1,27,20,1.125
363,438,672,2,0,6,24,1
375,438,1628,3,1,40,24,1.5
702,438,219,2,0,5,24,1
1189,438,464,6,0,68,15,1
1268,438,479,5,0,20,18,1
1431,438,1266,5,0,66,23,1
2811,438,1967,20,2,76,24,1.11111111111111
625,438,1083,4,0,34,23,1
841,438,1131,3,1,64,23,1.5
1313,438,437,3,0,57,23,1
1828,438,1775,18,1,9,23,1.05882352941176
2223,438,262,4,0,7,19,1
497,438,0,4,0,0,23,1
2914,438,2878,8,0,62,23,1
1355,438,2473,5,0,0,22,1
2273,438,868,4,1,68,22,1.33333333333333
2528,438,519,2,0,19,22,1
2546,438,1128,2,0,72,22,1
2613,438,663,2,0,7,22,1
647,438,514,2,0,28,21,1
2243,438,685,2,0,20,21,1
2365,438,463,2,0,31,21,1
684,438,1639,8,1,190,19,1.14285714285714
344,438,383,2,0,6,17,1
798,438,652,2,0,57,17,1
379,438,502,5,0,0,16,1
1338,438,68,3,0,6,16,1
2291,438,200,2,0,34,16,1
169,438,424,4,1,50,15,1.33333333333333
1026,438,193,5,0,15,15,1
2723,438,164,2,0,0,15,1
865,438,443,2,0,117,14,1
143,438,369,3,0,18,13,1
979,438,4031,7,0,1341,13,1
1410,438,156,2,0,0,13,1
2245,438,175,2,0,7,13,1
2307,438,408,7,0,16,13,1
2823,438,606,2,0,62,13,1
2526,438,193,4,0,2,12,1
508,438,676,11,1,81,10,1.1
2107,438,694,5,0,124,10,1
2730,438,312,2,0,42,10,1
1,438,36,4,0,0,9,1
730,438,0,5,0,0,9,1
1673,438,43,4,0,11,9,1
2457,438,1124,5,0,194,9,1
99,438,303,4,1,67,8,1.33333333333333
2324,438,13,4,1,9,4,1.33333333333333
867,438,442,8,1,47,8,1.14285714285714
494,438,126,6,0,0,7,1
596,438,65,4,0,0,1,1
31,438,114,5,0,84,7,1
4781,438,0,6,0,0,7,1
924,438,38,2,0,6,7,1
1130,438,92,3,0,5,6,1
2595,438,85,4,1,0,6,1.33333333333333
2853,438,91,2,0,0,6,1
282,438,71,2,0,3,5,1
532,438,216,4,1,22,5,1.33333333333333
535,438,226,3,0,0,5,1
552,438,93,3,0,0,5,1
2894,438,175,3,0,4,4,1
1190,438,134,5,1,21,5,1.25
411,438,301,18,2,103,4,1.125
1945,438,2,3,0,2,5,1
2435,438,45,2,0,0,5,1
2636,438,311,16,2,65,4,1.14285714285714
2310,438,72,10,1,0,4,1.11111111111111
2885,438,33,2,0,6,5,1
2443,438,79,10,1,6,4,1.11111111111111
747,438,132,3,0,53,4,1
948,438,22,3,0,15,4,1
1379,438,4,3,0,4,4,1
1891,438,247,3,0,10,4,1
1987,438,54,6,0,24,4,1
2054,438,18,3,0,0,4,1
2558,438,0,4,0,0,4,1
2915,438,33,3,0,17,4,1
172,438,106,11,1,0,3,1.1
1948,438,20,3,0,20,3,1
1725,438,56,4,0,0,3,1
1934,438,106,8,1,67,3,1.14285714285714
2330,438,38,5,1,7,3,1.25
2655,438,39,2,0,2,3,1
2687,438,96,2,0,48,3,1
2805,438,0,2,0,0,3,1
34,438,33,8,0,14,2,1
489,438,1150,4,0,890,2,1
5411,438,10,3,0,10,2,1
1801,438,27,4,0,0,2,1
2481,438,47,7,1,4,2,1.16666666666667
2280,438,14,2,0,14,2,1
2460,438,39,3,0,0,2,1
2799,438,17,2,0,17,2,1
25,438,92,4,1,60,1,1.33333333333333
520,438,63,2,0,63,1,1
544,438,0,2,0,0,1,1
582,438,34,4,0,19,1,1
845,438,0,4,0,0,1,1
1167,438,0,2,0,0,1,1
1586,438,65,2,0,9,1,1
2182,438,71,2,0,69,1,1
2453,438,10,2,0,10,1,1
2565,438,78,3,0,14,1,1
2720,438,11,5,0,0,1,1
1781,439,0,3,1,0,439,1.5
1869,439,0,2,0,0,439,1
1907,439,0,2,0,0,439,1
2026,439,0,2,0,0,439,1
2028,439,0,5,0,0,439,1
2067,439,0,2,0,0,439,1
2079,439,0,3,0,0,439,1
2113,439,0,2,0,0,439,1
2178,439,0,2,0,0,439,1
2227,439,0,3,0,0,439,1
2247,439,0,3,0,0,439,1
2255,439,0,5,0,0,439,1
2345,439,0,2,0,0,439,1
1452,439,0,44,4,0,270,1.1
1394,439,0,6,1,0,270,1.2
75,439,0,2,0,0,270,1
205,439,0,3,0,0,270,1
206,439,0,2,0,0,270,1
223,439,0,2,0,0,270,1
241,439,0,3,1,0,270,1.5
268,439,0,4,0,0,270,1
1351,439,0,11,1,0,270,1.1
464,439,0,5,1,0,270,1.25
500,439,0,2,0,0,270,1
510,439,0,2,0,0,270,1
581,439,0,4,1,0,270,1.33333333333333
590,439,0,3,0,0,270,1
604,439,0,2,0,0,270,1
1487,439,0,4,0,0,270,1
1382,439,0,2,0,0,270,1
1400,439,0,2,0,0,270,1
1463,439,0,2,0,0,270,1
1508,439,0,3,0,0,270,1
1534,439,0,4,0,0,270,1
1542,439,0,2,0,0,270,1
1554,439,0,2,0,0,270,1
1561,439,0,2,0,0,270,1
1613,439,0,2,0,0,270,1
1624,439,0,4,0,0,270,1
1644,439,0,4,0,0,270,1
1696,439,0,2,0,0,270,1
1707,439,0,3,1,0,270,1.5
1714,439,0,2,0,0,270,1
1716,439,0,2,0,0,270,1
1718,439,0,3,0,0,270,1
0,439,28147,5,0,121,218,1
2374,439,0,2,0,0,150,1
2383,439,0,2,0,0,150,1
2386,439,0,2,0,0,150,1
